"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"FO 371/4647","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Austria. Code 3 Files 785 (papers 11143 - end) - 1285","Austria. Code 3 Files 785 (papers 11143 - end) - 1285.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 785 (pp.11143-end)-1285.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762312","237.979614"
"FO 371/6116","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Hungary. Code 21 File 182 (papers 20229 Pt I)","Hungary. Code 21 File 182 (papers 20229 Pt I).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 182 (pp.20229 Pt.1).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763781","237.979614"
"FO 371/5017","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Egypt. Code 16 Files 1207 (papers 12370 - end) - 1319","Egypt. Code 16 Files 1207 (papers 12370 - end) - 1319.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 1207 (pp.12370-end)-1319.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762682","237.979614"
"FO 371/5410","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Poland. Code 55 Files 373 (papers 3440 - end) - 444","Poland. Code 55 Files 373 (papers 3440 - end) - 444.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 373 (pp.3440-end)-444.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763075","237.979614"
"FO 371/5430","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Russia. Code 38 Files 59 - 65 (to paper 1866)","Russia. Code 38 Files 59 - 65 (to paper 1866).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 59-65 (to pp.1866).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International;
        C10126 Asia","","C2763095","237.979614"
"FO 371/8392","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","Spain. Code 41 Files 925 (papers 7468 - end) - 1629","Spain. Code 41 Files 925 (papers 7468 - end) - 1629.","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 925 (pp.7468-end)-1629.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2766057","237.979614"
"FO 371/8390","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","Spain. Code 41 Files 279 (papers 5027 - end) - 772","Spain. Code 41 Files 279 (papers 5027 - end) - 772.","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 279 (pp.5027-end)-772.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2766055","237.979614"
"FO 371/9297","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Finland. Code 56 Files 484 (papers 5741 - end) - 4240","Finland. Code 56 Files 484 (papers 5741 - end) - 4240.","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: File 484 (pp.5741-end)-4240.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2766962","237.979614"
"FO 371/4622","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Venezuela. Code 47 Files 1764 (papers 2523 - end) - 1807","Venezuela. Code 47 Files 1764 (papers 2523 - end) - 1807.","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 1764 (pp.2523-end)-1807.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2762287","237.979614"
"FO 371/6572","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 3392 - 3654 (to paper 4640)","Turkey. Code 44 Files 3392 - 3654 (to paper 4640).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 3392-3654 (to pp.4640).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764237","237.979614"
"FO 371/7097","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","Portugal. Code 36 Files 19 - 31 (to paper 10663)","Portugal. Code 36 Files 19 - 31 (to paper 10663).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 19-31 (to pp.10663).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2764762","237.979614"
"FO 371/4824","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 Files 1704 - 1897 (to paper 2590)","Germany. Code 18 Files 1704 - 1897 (to paper 2590).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 1704-1897 (to pp.2590).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762489","237.979614"
"FO 371/6546","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 242 - 259 (to paper 11282)","Turkey. Code 44 Files 242 - 259 (to paper 11282).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 242-259 (to pp.11282).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764211","237.979614"
"FO 371/6432","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Persia. Code 34 Files 1495 - 1620 (to paper 5749)","Persia. Code 34 Files 1495 - 1620 (to paper 5749).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 1495-1620 (to pp.5749).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764097","237.979614"
"FO 371/6431","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Persia. Code 34 Files 1198 (papers 3259 - end) - 1278","Persia. Code 34 Files 1198 (papers 3259 - end) - 1278.","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 1198 (pp.3259-end)-1278.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764096","237.979614"
"FO 371/10213","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 Files 1335 - 1359 (to paper 5830)","Turkey. Code 44 Files 1335 - 1359 (to paper 5830).","01/01/1924","19240101","31/12/1924","19241231","1924","The National Archives, Kew","6","Former Reference Dep: File 1335-1359 (to pp.5830).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2767878","237.979614"
"FO 371/10717","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 Files 91 - 117 (to paper 3604)","Germany. Code 18 Files 91 - 117 (to paper 3604).","01/01/1925","19250101","31/12/1925","19251231","1925","The National Archives, Kew","6","Former Reference Dep: File 91-117 (to pp. 3604).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2768382","237.979614"
"FO 371/6458","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Syria. Code 89 Files 120 - 1093 (to paper 6887)","Syria. Code 89 Files 120 - 1093 (to paper 6887).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 120-1093 (to pp.6887).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764123","237.979614"
"FO 371/6257","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Arabia. Code 91 Files 606 - 725 (to paper 6078)","Arabia. Code 91 Files 606 - 725 (to paper 6078).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 606-725 (to pp.6078).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2763922","237.979614"
"FO 371/6088","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Greece. Code 19 Files 768 - 1204 (to paper 10224)","Greece. Code 19 Files 768 - 1204 (to paper 10224).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 768-1204 (to pp.10224).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763753","237.979614"
"FO 371/5521","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Argentina. Code 2 Files 2483 (papers 4273 - end) - 2515","Argentina. Code 2 Files 2483 (papers 4273 - end) - 2515.","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 2483 (pp.4273-end)-2515.","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2763186","237.979614"
"FO 371/5813","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Bulgaria. Code 7 Files 6437 - 6847 (to paper 8109)","Bulgaria. Code 7 Files 6437 - 6847 (to paper 8109).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 6437-6847 (to pp. 8109).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763478","237.979614"
"FO 371/5007","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Egypt. Code 16 Files 537 - 604 (to paper 4000)","Egypt. Code 16 Files 537 - 604 (to paper 4000).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 537-604 (to pp.4000).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762672","237.979614"
"FO 371/11072","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","Morocco. Code 28 Files 13 - 18 (to paper 298)","Morocco. Code 28 Files 13 - 18 (to paper 298).","01/01/1925","19250101","31/12/1925","19251231","1925","The National Archives, Kew","6","Former Reference Dep: File 13-18 (to pp. 298).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2768737","237.979614"
"FO 371/6819","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Poland. Code 55 Files 197 - 283 (to paper 1179)","Poland. Code 55 Files 197 - 283 (to paper 1179).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 197-283 (to pp.1179).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2764484","237.979614"
"FO 371/8847","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Hungary. Code 21 Files 52 - 53 (to paper 5107)","Hungary. Code 21 Files 52 - 53 (to paper 5107).","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: File 52-53 (to pp.5107).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2766512","237.979614"
